"day","tmpf","relh","sknt","alti","vsby"
"2016-02-15 03:20:00",32,100,2,29.62,0.68
"2016-02-15 03:38:00",32,100,2,29.62,0.4
"2016-02-15 03:50:00",32,100,3,29.65,0.68
"2016-02-15 03:56:00",32,100,3,29.65,1.37
"2016-02-15 04:20:00",32,100,2,29.65,1.68
"2016-02-15 04:50:00",32,100,3,29.65,0.75
"2016-02-15 05:20:00",32,100,3,29.68,0.93
"2016-02-15 05:50:00",32,100,3,29.68,2.3
"2016-02-15 06:20:00",32,100,2,29.71,1.62
"2016-02-15 06:50:00",33.8,100,3,29.71,2.11
"2016-02-15 07:20:00",33.8,100,2,29.71,3.11
"2016-02-15 07:50:00",33.8,100,3,29.71,3.73
"2016-02-15 08:20:00",33.8,100,4,29.74,6.21
"2016-02-15 08:50:00",33.8,100,5,29.74,6.21
"2016-02-15 09:20:00",35.6,100,4,29.74,6.21
"2016-02-15 09:50:00",35.6,100,4,29.74,6.21
"2016-02-15 10:20:00",37.4,86.69,4,29.74,6.21
"2016-02-15 10:50:00",37.4,86.69,3,29.77,6.21
"2016-02-15 11:20:00",37.4,86.69,4,29.77,6.21
"2016-02-15 11:50:00",37.4,86.69,5,29.8,6.21
"2016-02-15 12:20:00",37.4,86.69,4,29.77,6.21
"2016-02-15 12:50:00",37.4,86.69,5,29.8,6.21
"2016-02-15 13:20:00",37.4,93.14,4,29.8,6.21
"2016-02-15 13:50:00",37.4,93.14,4,29.8,6.21
"2016-02-15 14:20:00",37.4,93.14,3,29.83,6.21
"2016-02-15 14:50:00",35.6,100,3,29.83,4.97
"2016-02-15 15:20:00",35.6,100,3,29.83,4.35
"2016-02-15 15:50:00",35.6,100,2,29.83,3.73
"2016-02-15 16:20:00",37.4,93.14,2,29.85,4.35
"2016-02-15 16:50:00",35.6,100,5,29.83,3.11
"2016-02-15 17:20:00",35.6,100,4,29.85,2.8
"2016-02-15 17:50:00",35.6,100,5,29.85,2.86
"2016-02-15 18:20:00",35.6,100,7,29.85,3.73
"2016-02-15 18:50:00",35.6,100,7,29.88,4.35
"2016-02-15 19:20:00",35.6,100,6,29.88,3.11
"2016-02-15 19:50:00",35.6,100,6,29.88,3.73
"2016-02-15 20:20:00",35.6,100,5,29.88,2.73
"2016-02-15 20:50:00",35.6,93.08,6,29.88,3.11
"2016-02-15 21:20:00",35.6,100,5,29.88,3.11
"2016-02-15 21:50:00",35.6,100,4,29.88,3.11
"2016-02-15 22:20:00",35.6,93.08,6,29.88,2.98
"2016-02-15 22:50:00",35.6,93.08,7,29.88,2.86
"2016-02-15 23:20:00",35.6,93.08,8,29.91,3.73
"2016-02-15 23:50:00",33.8,100,9,29.91,5.59
"2016-02-16 00:20:00",33.8,100,9,29.91,6.21
"2016-02-16 00:50:00",33.8,100,9,29.94,6.21
"2016-02-16 01:21:00",33.8,100,7,29.94,5.59
"2016-02-16 01:50:00",33.8,93.03,9,29.94,6.21
"2016-02-16 02:20:00",33.8,93.03,9,29.97,6.21
"2016-02-16 02:50:00",33.8,93.03,9,29.97,6.21
"2016-02-16 03:20:00",33.8,93.03,12,30,6.21
"2016-02-16 03:50:00",33.8,93.03,10,30,6.21
"2016-02-16 04:20:00",33.8,93.03,10,30.03,6.21
"2016-02-16 04:50:00",33.8,93.03,9,30.03,6.21
"2016-02-16 05:20:00",33.8,93.03,12,30.06,6.21
"2016-02-16 05:50:00",33.8,93.03,10,30.09,6.21
"2016-02-16 06:20:00",33.8,86.49,7,30.12,6.21
"2016-02-16 06:50:00",33.8,86.49,8,30.15,6.21
"2016-02-16 07:20:00",33.8,86.49,11,30.15,6.21
"2016-02-16 07:50:00",33.8,86.49,9,30.18,6.21
"2016-02-16 08:20:00",33.8,86.49,10,30.18,6.21
"2016-02-16 08:50:00",33.8,86.49,11,30.21,6.21
"2016-02-16 09:20:00",33.8,86.49,9,30.24,6.21
"2016-02-16 09:50:00",33.8,86.49,10,30.24,6.21
"2016-02-16 10:20:00",33.8,86.49,10,30.27,6.21
"2016-02-16 10:50:00",33.8,86.49,10,30.27,6.21
"2016-02-16 11:20:00",33.8,80.36,10,30.3,6.21
"2016-02-16 11:50:00",33.8,74.63,11,30.33,6.21
"2016-02-16 12:20:00",33.8,74.63,7,30.33,6.21
"2016-02-16 12:50:00",33.8,80.36,8,30.36,6.21
"2016-02-16 13:20:00",33.8,80.36,10,30.36,6.21
"2016-02-16 13:50:00",32,74.44,12,30.39,6.21
"2016-02-16 14:20:00",30.2,80.07,10,30.42,6.21
"2016-02-16 14:50:00",30.2,80.07,11,30.42,6.21
"2016-02-16 15:20:00",30.2,74.26,8,30.45,6.21
"2016-02-16 15:50:00",30.2,74.26,8,30.45,6.21
"2016-02-16 16:20:00",30.2,80.07,5,30.47,6.21
"2016-02-16 16:50:00",30.2,80.07,4,30.47,6.21
"2016-02-16 17:20:00",30.2,80.07,5,30.5,6.21
"2016-02-16 17:50:00",30.2,80.07,4,30.5,6.21
"2016-02-16 18:20:00",28.4,79.92,4,30.53,6.21
"2016-02-16 18:50:00",28.4,79.92,6,30.53,6.21
"2016-02-16 19:20:00",28.4,79.92,6,30.56,6.21
"2016-02-16 19:50:00",28.4,79.92,7,30.56,6.21
"2016-02-16 20:20:00",26.6,86.07,5,30.59,6.21
"2016-02-16 20:50:00",26.6,86.07,2,30.59,6.21
"2016-02-16 21:20:00",24.8,92.74,4,30.59,6.21
"2016-02-16 21:50:00",23,92.69,2,30.59,6.21
"2016-02-16 22:20:00",24.8,92.74,2,30.59,6.21
"2016-02-16 22:50:00",23,92.69,2,30.59,6.21
"2016-02-16 23:20:00",21.2,100,2,30.62,6.21
"2016-02-16 23:50:00",21.2,100,2,30.62,6.21
"2016-02-17 00:20:00",21.2,92.63,1,30.62,2.49
"2016-02-17 00:50:00",21.2,100,2,30.65,3.73
"2016-02-17 01:20:00",21.2,100,1,30.65,3.73
"2016-02-17 01:50:00",21.2,92.63,1,30.65,4.97
"2016-02-17 02:20:00",23,92.69,1,30.65,4.35
"2016-02-17 02:50:00",21.2,100,2,30.65,2.49
"2016-02-17 03:20:00",19.4,100,1,30.65,2.49
"2016-02-17 03:50:00",21.2,100,1,30.65,2.49
"2016-02-17 04:20:00",21.2,92.63,1,30.65,2.49
"2016-02-17 04:50:00",17.6,92.5,3,30.65,3.73
"2016-02-17 05:20:00",17.6,92.5,4,30.65,2.8
"2016-02-17 05:38:00",17.6,92.5,3,30.65,1.24
"2016-02-17 05:50:00",17.6,100,2,30.65,1.55
"2016-02-17 05:53:00",19.4,92.57,2,30.65,0.5
"2016-02-17 06:07:00",19.4,92.57,1,30.65,2.49
"2016-02-17 06:20:00",21.2,92.63,1,30.65,4.35
"2016-02-17 06:35:00",21.2,92.63,2,30.68,0.34
"2016-02-17 06:36:00",21.2,92.63,2,30.68,0.34
"2016-02-17 06:50:00",21.2,92.63,4,30.68,0.28
"2016-02-17 07:20:00",21.2,100,3,30.68,0.12
"2016-02-17 07:50:00",23,92.69,2,30.68,0.19
"2016-02-17 08:20:00",23,100,2,30.68,0.16
"2016-02-17 08:50:00",24.8,92.74,2,30.68,0.16
"2016-02-17 09:20:00",24.8,100,1,30.68,0.25
"2016-02-17 09:50:00",26.6,100,1,30.68,2.17
"2016-02-17 10:20:00",28.4,92.86,2,30.68,2.8
"2016-02-17 10:50:00",28.4,100,2,30.65,6.21
"2016-02-17 11:20:00",30.2,92.92,3,30.65,6.21
"2016-02-17 11:50:00",32,80.22,4,30.65,6.21
"2016-02-17 12:20:00",33.8,69.25,4,30.62,6.21
"2016-02-17 12:50:00",33.8,64.23,5,30.62,6.21
"2016-02-17 12:57:00",33.8,64.23,5,30.62,6.21
"2016-02-17 13:20:00",33.8,64.23,4,30.62,6.21
"2016-02-17 13:50:00",33.8,55.14,5,30.59,6.21
"2016-02-17 14:20:00",33.8,59.53,6,30.59,6.21
"2016-02-17 14:50:00",33.8,55.14,5,30.59,6.21
"2016-02-17 15:20:00",32,59.27,5,30.59,6.21
"2016-02-17 15:50:00",30.2,63.75,5,30.59,6.21
"2016-02-17 16:20:00",28.4,68.61,5,30.59,6.21
"2016-02-17 16:50:00",28.4,68.61,6,30.56,6.21
"2016-02-17 17:20:00",28.4,63.51,6,30.56,6.21
"2016-02-17 17:50:00",26.6,68.4,6,30.53,6.21
"2016-02-17 18:20:00",26.6,73.89,6,30.53,6.21
"2016-02-17 18:50:00",24.8,79.62,7,30.53,6.21
"2016-02-17 19:20:00",26.6,73.89,8,30.5,6.21
"2016-02-17 19:50:00",26.6,73.89,9,30.5,6.21
"2016-02-17 20:20:00",26.6,68.4,9,30.5,6.21
"2016-02-17 20:50:00",26.6,73.89,10,30.47,6.21
"2016-02-17 21:20:00",26.6,73.89,12,30.47,6.21
"2016-02-17 21:50:00",26.6,73.89,13,30.47,6.21
"2016-02-17 22:20:00",26.6,73.89,11,30.45,6.21
"2016-02-17 22:50:00",28.4,68.61,13,30.45,6.21
"2016-02-17 23:20:00",28.4,68.61,15,30.45,6.21
"2016-02-17 23:50:00",28.4,68.61,15,30.42,6.21
"2016-02-18 00:20:00",28.4,68.61,14,30.42,6.21
"2016-02-18 00:50:00",30.2,59.01,16,30.39,6.21
"2016-02-18 01:20:00",30.2,59.01,17,30.39,6.21
"2016-02-18 01:50:00",30.2,59.01,17,30.36,6.21
"2016-02-18 02:20:00",30.2,59.01,18,30.36,6.21
"2016-02-18 02:50:00",30.2,59.01,17,30.33,6.21
"2016-02-18 03:20:00",30.2,59.01,17,30.33,6.21
"2016-02-18 03:50:00",30.2,59.01,17,30.33,6.21
"2016-02-18 04:20:00",30.2,59.01,18,30.33,6.21
"2016-02-18 04:50:00",30.2,54.59,18,30.3,6.21
"2016-02-18 05:20:00",30.2,59.01,17,30.33,6.21
"2016-02-18 05:50:00",30.2,54.59,19,30.3,6.21
"2016-02-18 06:20:00",30.2,59.01,16,30.3,6.21
"2016-02-18 06:50:00",30.2,59.01,18,30.3,6.21
"2016-02-18 07:20:00",32,59.27,17,30.3,6.21
"2016-02-18 07:50:00",32,59.27,17,30.27,6.21
"2016-02-18 08:20:00",32,63.99,16,30.27,6.21
"2016-02-18 08:50:00",33.8,59.53,14,30.27,6.21
"2016-02-18 09:20:00",33.8,59.53,16,30.27,6.21
"2016-02-18 09:50:00",33.8,59.53,15,30.27,6.21
"2016-02-18 10:20:00",33.8,64.23,14,30.27,6.21
"2016-02-18 10:50:00",33.8,64.23,13,30.27,6.21
"2016-02-18 11:20:00",33.8,64.23,14,30.27,6.21
"2016-02-18 11:50:00",33.8,64.23,14,30.24,6.21
"2016-02-18 12:20:00",33.8,64.23,13,30.24,6.21
"2016-02-18 12:50:00",33.8,69.25,14,30.24,6.21
"2016-02-18 13:20:00",35.6,59.79,14,30.21,6.21
"2016-02-18 13:50:00",33.8,69.25,12,30.21,6.21
"2016-02-18 14:20:00",33.8,69.25,13,30.21,6.21
"2016-02-18 14:50:00",33.8,69.25,11,30.21,6.21
"2016-02-18 15:20:00",33.8,69.25,12,30.21,6.21
"2016-02-18 15:50:00",33.8,74.63,13,30.21,6.21
"2016-02-18 16:20:00",33.8,80.36,11,30.21,6.21
"2016-02-18 16:50:00",33.8,80.36,12,30.21,6.21
"2016-02-18 17:20:00",33.8,80.36,11,30.18,6.21
"2016-02-18 17:50:00",33.8,74.63,12,30.18,6.21
"2016-02-18 18:20:00",33.8,74.63,12,30.15,6.21
"2016-02-18 18:50:00",33.8,69.25,13,30.15,6.21
"2016-02-18 19:20:00",33.8,64.23,13,30.15,6.21
"2016-02-18 19:50:00",33.8,64.23,11,30.15,6.21
"2016-02-18 20:20:00",33.8,64.23,11,30.15,6.21
"2016-02-18 20:50:00",33.8,64.23,10,30.15,6.21
"2016-02-18 21:20:00",33.8,64.23,9,30.15,6.21
"2016-02-18 21:50:00",33.8,64.23,8,30.12,6.21
"2016-02-18 22:20:00",33.8,64.23,8,30.12,6.21
"2016-02-18 23:20:00",33.8,64.23,7,30.12,6.21
"2016-02-18 23:50:00",33.8,64.23,9,30.12,6.21
"2016-02-19 00:20:00",33.8,64.23,9,30.12,6.21
"2016-02-19 00:50:00",32,69.04,8,30.09,6.21
"2016-02-19 01:20:00",32,69.04,9,30.09,6.21
"2016-02-19 01:50:00",32,69.04,9,30.09,6.21
"2016-02-19 02:20:00",32,69.04,8,30.09,6.21
"2016-02-19 02:50:00",32,69.04,9,30.06,6.21
"2016-02-19 03:20:00",32,69.04,9,30.09,6.21
"2016-02-19 03:50:00",32,69.04,9,30.06,6.21
"2016-02-19 04:20:00",32,69.04,7,30.06,6.21
"2016-02-19 04:50:00",32,69.04,6,30.06,6.21
"2016-02-19 05:20:00",32,69.04,7,30.06,6.21
"2016-02-19 05:50:00",32,69.04,8,30.03,6.21
"2016-02-19 06:20:00",32,74.44,8,30.06,6.21
"2016-02-19 06:50:00",32,74.44,9,30.06,6.21
"2016-02-19 07:20:00",32,74.44,10,30.06,6.21
"2016-02-19 07:50:00",32,74.44,9,30.03,6.21
"2016-02-19 08:20:00",33.8,69.25,10,30.03,6.21
"2016-02-19 08:50:00",33.8,69.25,10,30.03,6.21
"2016-02-19 09:20:00",33.8,69.25,10,30.03,6.21
"2016-02-19 09:50:00",35.6,69.46,10,30.03,6.21
"2016-02-19 10:20:00",35.6,69.46,10,30.03,6.21
"2016-02-19 10:50:00",35.6,69.46,10,30.03,6.21
"2016-02-19 11:20:00",35.6,69.46,11,30.03,6.21
"2016-02-19 11:50:00",35.6,69.46,9,30,6.21
"2016-02-19 12:20:00",35.6,69.46,8,30,6.21
"2016-02-19 12:50:00",35.6,69.46,8,30,6.21
"2016-02-19 13:20:00",37.4,64.7,6,30,6.21
"2016-02-19 13:50:00",35.6,69.46,8,30,6.21
"2016-02-19 14:20:00",35.6,69.46,8,30,6.21
"2016-02-19 14:50:00",35.6,69.46,9,30,6.21
"2016-02-19 15:20:00",35.6,69.46,9,30,6.21
"2016-02-19 15:50:00",35.6,69.46,7,30,6.21
"2016-02-19 16:20:00",35.6,64.46,8,30,6.21
"2016-02-19 16:50:00",35.6,64.46,8,30,6.21
"2016-02-19 17:20:00",35.6,64.46,10,30,6.21
"2016-02-19 17:50:00",35.6,64.46,10,29.97,6.21
"2016-02-19 18:20:00",35.6,64.46,10,30,6.21
"2016-02-19 18:50:00",33.8,69.25,11,30,6.21
"2016-02-19 19:20:00",33.8,74.63,11,30,6.21
"2016-02-19 19:50:00",35.6,69.46,13,30,6.21
"2016-02-19 20:20:00",33.8,74.63,12,30,6.21
"2016-02-19 20:50:00",33.8,74.63,12,30,6.21
"2016-02-19 21:20:00",33.8,74.63,11,30,6.21
"2016-02-19 21:50:00",33.8,74.63,13,30,6.21
"2016-02-19 22:20:00",32,80.22,12,30,6.21
"2016-02-19 22:50:00",32,86.39,11,30,6.21
"2016-02-19 23:20:00",32,80.22,11,30,6.21
"2016-02-19 23:50:00",33.8,74.63,11,30,6.21
"2016-02-20 00:20:00",33.8,74.63,12,30,6.21
"2016-02-20 00:50:00",32,80.22,13,29.97,6.21
"2016-02-20 01:20:00",32,80.22,12,29.97,6.21
"2016-02-20 01:50:00",32,80.22,12,29.97,6.21
"2016-02-20 02:20:00",32,80.22,12,29.97,6.21
"2016-02-20 02:50:00",32,80.22,12,29.97,6.21
"2016-02-20 03:20:00",32,80.22,13,29.97,6.21
"2016-02-20 03:50:00",32,86.39,11,29.97,3.73
"2016-02-20 04:20:00",30.2,92.92,10,29.97,2.55
"2016-02-20 04:50:00",30.2,92.92,11,29.97,1.68
"2016-02-20 05:20:00",30.2,92.92,12,29.97,2.3
"2016-02-20 05:50:00",30.2,92.92,13,29.97,1.99
"2016-02-20 06:20:00",30.2,92.92,13,29.97,1.86
"2016-02-20 06:50:00",30.2,92.92,12,29.97,2.49
"2016-02-20 07:20:00",30.2,92.92,12,29.97,1.86
"2016-02-20 07:50:00",30.2,92.92,13,29.97,2.36
"2016-02-20 08:20:00",30.2,92.92,13,29.97,2.05
"2016-02-20 08:50:00",32,86.39,15,29.97,3.11
"2016-02-20 09:07:00",32,86.39,13,29.97,1.74
"2016-02-20 09:20:00",32,86.39,12,29.97,1.74
"2016-02-20 09:50:00",32,86.39,13,29.97,2.42
"2016-02-20 10:20:00",32,86.39,13,29.97,1.74
"2016-02-20 10:50:00",32,86.39,11,29.97,3.73
"2016-02-20 11:20:00",32,86.39,14,29.94,4.35
"2016-02-20 11:50:00",32,92.97,12,29.94,4.35
"2016-02-20 12:20:00",32,92.97,13,29.94,3.73
"2016-02-20 12:50:00",32,92.97,13,29.94,3.11
"2016-02-20 13:20:00",32,92.97,12,29.94,1.8
"2016-02-20 13:50:00",32,92.97,13,29.94,1.68
"2016-02-20 14:20:00",32,92.97,12,29.94,1.55
"2016-02-20 14:50:00",32,92.97,12,29.94,2.3
"2016-02-20 15:20:00",32,92.97,11,29.94,1.93
"2016-02-20 15:50:00",32,100,10,29.91,1.99
"2016-02-20 16:20:00",32,100,10,29.91,2.36
"2016-02-20 16:50:00",32,100,12,29.91,0.81
"2016-02-20 17:20:00",32,100,11,29.91,1.74
"2016-02-20 17:50:00",32,100,14,29.91,2.49
"2016-02-20 18:20:00",32,92.97,12,29.91,3.11
"2016-02-20 18:50:00",32,92.97,10,29.88,3.11
"2016-02-20 19:20:00",32,92.97,11,29.88,3.73
"2016-02-20 19:50:00",32,92.97,14,29.88,4.35
"2016-02-20 20:20:00",32,86.39,13,29.88,3.73
"2016-02-20 20:50:00",32,86.39,13,29.88,3.73
"2016-02-20 21:20:00",32,86.39,13,29.85,3.11
"2016-02-20 21:50:00",32,86.39,12,29.85,3.11
"2016-02-20 22:20:00",32,92.97,12,29.85,3.11
"2016-02-20 22:50:00",32,92.97,13,29.83,3.11
"2016-02-20 23:20:00",32,86.39,14,29.83,3.11
"2016-02-20 23:50:00",30.2,92.92,11,29.83,3.11
"2016-02-21 00:20:00",30.2,92.92,11,29.8,3.11
"2016-02-21 00:50:00",30.2,92.92,13,29.77,3.11
"2016-02-21 01:20:00",30.2,92.92,14,29.77,3.11
"2016-02-21 01:50:00",32,86.39,14,29.74,3.11
"2016-02-21 02:20:00",32,92.97,15,29.74,3.11
"2016-02-21 02:50:00",32,92.97,14,29.74,3.11
"2016-02-21 03:20:00",32,86.39,14,29.71,3.11
"2016-02-21 03:50:00",32,86.39,13,29.71,3.11
"2016-02-21 04:20:00",32,86.39,14,29.71,3.73
"2016-02-21 04:50:00",32,86.39,13,29.68,3.73
"2016-02-21 05:20:00",32,86.39,13,29.68,2.73
"2016-02-21 05:50:00",30.2,92.92,13,29.65,1.68
"2016-02-21 06:20:00",30.2,92.92,14,29.65,1.55
"2016-02-21 06:50:00",30.2,92.92,14,29.65,1.06
"2016-02-21 07:20:00",30.2,92.92,14,29.62,1.12
"2016-02-21 07:50:00",32,92.97,13,29.62,1.43
"2016-02-21 08:20:00",32,92.97,14,29.62,1.43
"2016-02-21 08:50:00",32,92.97,15,29.59,2.3
"2016-02-21 09:20:00",32,92.97,14,29.59,1.3
"2016-02-21 09:50:00",32,92.97,13,29.56,1.49
"2016-02-21 10:20:00",32,92.97,14,29.56,2.05
"2016-02-21 10:50:00",32,92.97,14,29.56,2.36
"2016-02-21 11:21:00",32,100,14,29.53,0.81
"2016-02-21 11:23:00",32,100,14,29.53,0.81
"2016-02-21 11:25:00",32,100,14,29.53,0.81
"2016-02-21 11:50:00",32,100,13,29.53,0.81
"2016-02-21 12:21:00",32,100,14,29.53,1.06
"2016-02-21 12:22:00",32,100,14,29.53,1.06
"2016-02-21 12:50:00",32,100,14,29.5,1.93
"2016-02-21 12:52:00",32,100,14,29.5,0.87
"2016-02-21 12:53:00",32,100,13,29.5,0.87
"2016-02-21 12:55:00",32,100,13,29.5,0.87
"2016-02-21 13:20:00",32,100,13,29.5,0.75
"2016-02-21 13:50:00",32,100,12,29.5,1.18
"2016-02-21 14:20:00",32,100,12,29.5,1.37
"2016-02-21 14:50:00",32,100,12,29.5,1.49
"2016-02-21 15:20:00",32,100,12,29.5,1.3
"2016-02-21 15:38:00",32,100,11,29.5,0.93
"2016-02-21 15:50:00",32,100,12,29.5,0.93
"2016-02-21 16:20:00",32,100,10,29.5,2.8
"2016-02-21 16:50:00",32,100,9,29.5,4.35
"2016-02-21 17:20:00",33.8,100,8,29.5,6.21
"2016-02-21 17:50:00",32,100,6,29.5,3.11
"2016-02-21 18:20:00",33.8,100,6,29.5,5.59
"2016-02-21 18:50:00",33.8,93.03,8,29.5,4.97
"2016-02-21 19:20:00",33.8,93.03,8,29.5,6.21
"2016-02-21 19:50:00",33.8,93.03,7,29.5,6.21
"2016-02-21 20:20:00",33.8,93.03,7,29.5,6.21
"2016-02-21 20:50:00",33.8,93.03,8,29.5,6.21
"2016-02-21 21:20:00",32,100,7,29.5,6.21
"2016-02-21 21:50:00",33.8,93.03,9,29.5,6.21
"2016-02-21 22:20:00",32,100,7,29.5,4.97
"2016-02-21 22:50:00",32,92.97,9,29.47,5.59
"2016-02-21 23:20:00",32,100,9,29.47,4.97
"2016-02-21 23:50:00",32,100,8,29.47,5.59
"2016-02-22 00:20:00",32,100,8,29.44,5.59
"2016-02-22 00:50:00",32,100,10,29.44,3.11
"2016-02-22 01:20:00",32,100,9,29.41,5.59
"2016-02-22 01:50:00",32,100,9,29.41,4.97
"2016-02-22 02:20:00",32,100,8,29.38,4.97
"2016-02-22 02:50:00",32,100,8,29.35,1.68
"2016-02-22 03:20:00",32,100,7,29.32,1.18
"2016-02-22 03:39:00",32,100,8,29.32,0.87
"2016-02-22 03:50:00",32,100,8,29.32,0.75
"2016-02-22 04:20:00",32,100,10,29.26,0.68
"2016-02-22 04:50:00",32,100,11,29.23,0.87
"2016-02-22 05:20:00",32,100,12,29.21,1.24
"2016-02-22 05:50:00",32,100,12,29.18,1.62
"2016-02-22 06:20:00",32,100,11,29.15,2.42
"2016-02-22 06:50:00",32,100,13,29.12,6.21
"2016-02-22 07:20:00",33.8,100,14,29.12,6.21
"2016-02-22 07:50:00",33.8,100,13,29.09,3.73
"2016-02-22 08:06:00",33.8,100,13,29.09,2.17
"2016-02-22 08:20:00",35.6,100,12,29.09,2.17
"2016-02-22 08:50:00",37.4,100,14,29.09,4.35
"2016-02-22 09:20:00",37.4,100,16,29.12,6.21
"2016-02-22 09:50:00",37.4,100,18,29.12,6.21
"2016-02-22 10:20:00",37.4,93.14,16,29.15,6.21
"2016-02-22 10:50:00",37.4,93.14,13,29.18,6.21
"2016-02-22 11:20:00",37.4,93.14,16,29.18,6.21
"2016-02-22 11:50:00",37.4,86.69,15,29.21,6.21
"2016-02-22 12:20:00",37.4,93.14,16,29.21,6.21
"2016-02-22 12:50:00",37.4,86.69,14,29.23,6.21
"2016-02-22 13:20:00",37.4,86.69,15,29.23,6.21
"2016-02-22 13:50:00",37.4,86.69,10,29.26,6.21
"2016-02-22 14:20:00",37.4,86.69,15,29.26,6.21
"2016-02-22 14:50:00",37.4,80.65,15,29.29,6.21
"2016-02-22 15:20:00",37.4,80.65,13,29.32,6.21
"2016-02-22 15:50:00",35.6,86.59,10,29.32,6.21
"2016-02-22 16:20:00",35.6,86.59,10,29.35,6.21
"2016-02-22 16:50:00",35.6,86.59,12,29.35,6.21
"2016-02-22 17:20:00",35.6,86.59,12,29.38,6.21
"2016-02-22 17:50:00",35.6,86.59,11,29.38,6.21
"2016-02-22 18:20:00",33.8,93.03,9,29.38,6.21
"2016-02-22 18:50:00",33.8,86.49,10,29.41,6.21
"2016-02-22 19:20:00",33.8,86.49,10,29.41,6.21
"2016-02-22 19:50:00",33.8,86.49,9,29.44,6.21
"2016-02-22 20:20:00",33.8,86.49,10,29.44,6.21
"2016-02-22 20:50:00",33.8,86.49,9,29.44,6.21
"2016-02-22 21:20:00",33.8,86.49,10,29.47,6.21
"2016-02-22 21:52:00",32,92.97,9,29.47,6.21
"2016-02-22 22:20:00",32,92.97,10,29.47,6.21
"2016-02-22 22:50:00",32,92.97,11,29.47,6.21
"2016-02-22 23:20:00",32,92.97,10,29.47,6.21
"2016-02-22 23:50:00",33.8,93.03,11,29.47,6.21
"2016-02-23 00:20:00",33.8,93.03,10,29.5,6.21
"2016-02-23 00:50:00",33.8,93.03,9,29.5,6.21
"2016-02-23 01:20:00",33.8,93.03,9,29.5,6.21
"2016-02-23 01:50:00",33.8,93.03,11,29.5,6.21
"2016-02-23 02:20:00",33.8,93.03,10,29.5,6.21
"2016-02-23 02:50:00",33.8,93.03,10,29.5,6.21
"2016-02-23 03:20:00",33.8,93.03,10,29.5,6.21
"2016-02-23 03:50:00",32,100,10,29.5,6.21
"2016-02-23 04:20:00",32,92.97,11,29.5,6.21
"2016-02-23 04:50:00",32,100,14,29.5,6.21
"2016-02-23 05:20:00",33.8,93.03,11,29.5,6.21
"2016-02-23 05:50:00",33.8,93.03,11,29.5,6.21
"2016-02-23 06:20:00",33.8,93.03,11,29.5,6.21
"2016-02-23 06:50:00",33.8,93.03,12,29.53,6.21
"2016-02-23 07:20:00",33.8,93.03,11,29.53,6.21
"2016-02-23 07:50:00",35.6,86.59,12,29.53,6.21
"2016-02-23 08:20:00",35.6,86.59,13,29.53,6.21
"2016-02-23 08:50:00",37.4,80.65,13,29.53,6.21
"2016-02-23 09:22:00",37.4,80.65,15,29.56,6.21
"2016-02-23 09:50:00",37.4,80.65,14,29.56,6.21
"2016-02-23 10:20:00",39.2,75.16,13,29.56,6.21
"2016-02-23 10:50:00",39.2,75.16,11,29.56,6.21
"2016-02-23 11:20:00",39.2,75.16,12,29.56,6.21
"2016-02-23 11:50:00",39.2,75.16,10,29.56,6.21
"2016-02-23 12:20:00",39.2,75.16,10,29.56,6.21
"2016-02-23 12:50:00",39.2,75.16,10,29.56,6.21
"2016-02-23 13:20:00",39.2,69.88,11,29.56,6.21
"2016-02-23 13:50:00",39.2,75.16,11,29.56,6.21
"2016-02-23 14:20:00",39.2,75.16,11,29.56,6.21
"2016-02-23 14:50:00",35.6,86.59,13,29.59,1.24
"2016-02-23 14:54:00",35.6,86.59,12,29.59,6.21
"2016-02-23 15:20:00",35.6,86.59,9,29.59,6.21
"2016-02-23 15:50:00",35.6,86.59,7,29.62,6.21
"2016-02-23 16:20:00",33.8,93.03,8,29.62,6.21
"2016-02-23 16:50:00",35.6,86.59,9,29.62,6.21
"2016-02-23 17:20:00",33.8,93.03,7,29.62,6.21
"2016-02-23 17:50:00",33.8,93.03,6,29.62,6.21
"2016-02-23 18:20:00",33.8,93.03,8,29.62,6.21
"2016-02-23 18:50:00",33.8,93.03,9,29.62,6.21
"2016-02-23 19:20:00",32,100,6,29.62,4.97
"2016-02-23 19:50:00",32,92.97,5,29.62,3.11
"2016-02-23 20:20:00",33.8,93.03,4,29.65,2.49
"2016-02-23 20:50:00",32,100,6,29.65,6.21
"2016-02-23 21:20:00",30.2,92.92,4,29.65,6.21
"2016-02-23 21:50:00",30.2,100,4,29.65,4.97
"2016-02-23 22:20:00",30.2,100,5,29.65,4.97
"2016-02-23 22:50:00",32,92.97,7,29.65,4.97
"2016-02-23 23:20:00",32,92.97,7,29.65,6.21
"2016-02-23 23:50:00",30.2,92.92,7,29.65,6.21
"2016-02-24 00:20:00",30.2,100,6,29.68,6.21
"2016-02-24 00:52:00",30.2,92.92,6,29.68,6.21
"2016-02-24 01:20:00",28.4,100,4,29.65,6.21
"2016-02-24 01:50:00",26.6,100,5,29.65,6.21
"2016-02-24 02:20:00",28.4,92.86,5,29.68,6.21
"2016-02-24 02:50:00",30.2,92.92,6,29.68,6.21
"2016-02-24 03:20:00",30.2,100,6,29.68,6.21
"2016-02-24 03:50:00",32,92.97,6,29.68,6.21
"2016-02-24 04:20:00",30.2,92.92,4,29.68,6.21
"2016-02-24 04:50:00",30.2,100,3,29.68,6.21
